element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Pr	2	"411.846"	"411.8457+"	"1700c"	"5.3e+07"	B	"0.054795"	"3.064398"	"4f3.(4I*<9/2>).6s<1/2>"	"(9/2,1/2)*"	"5"	"4f3.(4I*).6p"	"5I"	"5"	11	11		"T8137"	"L3475"	
Pr	2	"414.122"	"414.1224+"	"1500c*"	"6.2e+07"	B+	"0.550136"	"3.543194"	"4f3.(4I*<15/2>).6s<1/2>"	"(15/2,1/2)*"	"8"	"4f3.(4I*).6p?"	"3I?"	"7"	17	15		"T8137"	"L3475"	
Pr	2	"414.311"	"414.3112+"	"2700"	"8.9e+07"	B+	"0.371749"	"3.363443"	"4f3.(4I*<13/2>).6s<1/2>"	"(13/2,1/2)*"	"7"	"4f3.(4I*).6p"	"5K"	"8"	15	17		"T8137n"	"L3475"	
Pr	2	"416.416"	"416.4160+"	"1700c"	"4.4e+07"	B+	"0.204451"	"3.181024&dagger;"	"4f3.(4I*<11/2>).6s<1/2>"	"(11/2,1/2)*"	"6"	"4f3.(4I*).6p"	"5I"	"6"	13	13		"T8137"	"L3475"	
Pr	2	"417.182"	"417.1820+"	"620"	"2.22e+07"	B	"0.371749"	"3.342857"	"4f3.(4I*<13/2>).6s<1/2>"	"(13/2,1/2)*"	"7"	"4f3.(4I*).6p?"	""	"6"	15	13		"T8137"	"L3475"	
Pr	2	"417.225"	"417.2239+"	"730"	"1.82e+07"	B+	"0.204451"	"3.175260"	"4f3.(4I*<11/2>).6s<1/2>"	"(11/2,1/2)*"	"6"	""	""	"6"	13	13		"T8137"	"L3475"	
Pr	2	"417.939"	"417.9393+"	"5200"	"6.8e+07"	B	"0.204451"	"3.170176"	"4f3.(4I*<11/2>).6s<1/2>"	"(11/2,1/2)*"	"6"	"4f3.(4I*).6p"	"5K"	"7"	13	15		"T8137n"	"L3475"	
Pr	2	"418.948"	"418.9479+"	"2500"	"6.8e+07"	B	"0.371749"	"3.330333"	"4f3.(4I*<13/2>).6s<1/2>"	"(13/2,1/2)*"	"7"	"4f3.(4I*).6p"	"5I"	"7"	15	15		"T8137"	"L3475"	
Pr	2	"419.160"	"419.1601+"	"560c*"	"1.44e+07"	B	"0.204451"	"3.161538"	"4f3.(4I*<11/2>).6s<1/2>"	"(11/2,1/2)*"	"6"	"4f3.(4I*).6p?"	""	"5"	13	11		"T8137"	"L3475"	
Pr	2	"420.672"	"420.672+"	"2500c"	"4.6e+07"	B	"0.550136"	"3.496596"	"4f3.(4I*<15/2>).6s<1/2>"	"(15/2,1/2)*"	"8"	"4f3.(4I*).6p"	"5I"	"8"	17	17		"T8137"	"L3475"	
Pr	2	"420.832"	"420.831+"	"500"	"1.0e+07"	B	"0.216194"	"3.161538"	"4f3.(4I*<11/2>).6s<1/2>"	"(11/2,1/2)*"	"5"	"4f3.(4I*).6p?"	""	"5"	11	11		"T8137"	"L3475"	
