element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
C	2	""	""	"202.5080"	"0.0010"	""	"1.08e+06"	B	"20.709789"	"26.830251"	"2s.2p.(3P*).3s"	"4P*"	"5/2"	"2s.2p.(3P*).4p"	"4P"	"5/2"	6	6		"T5109LS"	""	
C	2	""	""	"202.5941"	"0.0010"	""	"6.92e+05"	B	"20.709789"	"26.827650"	"2s.2p.(3P*).3s"	"4P*"	"5/2"	"2s.2p.(3P*).4p"	"4P"	"3/2"	6	4		"T5109LS"	""	
C	2	""	""	"203.809"	"0.010"	""	"2.37e+06"	B	"22.898763"	"28.98015"	"2s.2p.(3P*).3p"	"4S"	"3/2"	"2s.2p.(3P*).6s"	"4P*"	"5/2"	4	6		"T5109LS"	""	
C	2	""	""	"204.006"	"0.010"	""	"2.37e+06"	B	"22.898763"	"28.97428"	"2s.2p.(3P*).3p"	"4S"	"3/2"	"2s.2p.(3P*).6s"	"4P*"	"3/2"	4	4		"T5109LS"	""	
C	2	""	""	"204.100"	"0.010"	""	"2.36e+06"	B	"22.898763"	"28.97150"	"2s.2p.(3P*).3p"	"4S"	"3/2"	"2s.2p.(3P*).6s"	"4P*"	"1/2"	4	2		"T5109LS"	""	
C	4	""	""	"204.513"	"0.010"	""	"1.08e+07"	B	"55.65103"	"[61.71149]"	"1s2.5p"	"2P*"	"1/2"	"1s2.9s"	"2S"	"1/2"	2	2		"T3225LS"	""	
C	4	""	""	"204.543"	"0.010"	""	"2.17e+07"	B	"55.65191"	"[61.71149]"	"1s2.5p"	"2P*"	"3/2"	"1s2.9s"	"2S"	"1/2"	4	2		"T3225LS"	""	
C	2	""	""	"204.8497"	"0.0010"	""	"1.10e+06"	B	"20.701286"	"26.751794"	"2s.2p.(3P*).3s"	"4P*"	"1/2"	"2s.2p.(3P*).4p"	"4S"	"3/2"	2	4		"T5109LS"	""	
C	2	""	""	"204.9488"	"0.0010"	""	"2.19e+06"	B	"20.704212"	"26.751794"	"2s.2p.(3P*).3s"	"4P*"	"3/2"	"2s.2p.(3P*).4p"	"4S"	"3/2"	4	4		"T5109LS"	""	
C	2	""	""	"205.1380"	"0.0010"	""	"3.28e+06"	B	"20.709789"	"26.751794"	"2s.2p.(3P*).3s"	"4P*"	"5/2"	"2s.2p.(3P*).4p"	"4S"	"3/2"	6	4		"T5109LS"	""	
