element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
He	2	""	""	"273.3314467"	"0.0000021"	""	"5.0097e+06"	AA	"(48.37151258731)"	"(52.9062088920)"	"3p"	"2P*"	"3/2"	"6d"	"2D"	"3/2"	4	4		"T8637"	""	
He	2	""	""	"273.3329344"	"0.0000021"	""	"5.4128e+06"	AA	"(48.37151258731)"	"(52.90618421270)"	"3p"	"2P*"	"3/2"	"6s"	"2S"	"1/2"	4	2		"T8637"	""	
He	2	""	""	"273.3330439"	"0.0000021"	""	"1.2526e+06"	AA	"(48.371512233303)"	"(52.90618204173)"	"3d"	"2D"	"3/2"	"6p"	"2P*"	"1/2"	4	2		"T8637"	""	
He	2	""	""	"273.3349388"	"0.0000021"	""	"3.4351e+07"	AA	"(48.371583949701)"	"(52.9062223225)"	"3d"	"2D"	"5/2"	"6f"	"2F*"	"7/2"	6	8		"T8637"	""	
He	2	""	""	"273.3352090"	"0.0000021"	""	"2.2900e+06"	AA	"(48.371583949701)"	"(52.9062178403)"	"3d"	"2D"	"5/2"	"6f"	"2F*"	"5/2"	6	6		"T8637"	""	
He	2	""	""	"273.3357457"	"0.0000021"	""	"1.1272e+06"	AA	"(48.371583949701)"	"(52.90620893763)"	"3d"	"2D"	"5/2"	"6p"	"2P*"	"3/2"	6	4		"T8637"	""	
He	1	""	""	"276.3801579"	"0.0000021"	"2*"	"1.2508e+06"	AAA	"[19.81961484203]"	"[24.30429218260]"	"1s.2s"	"3S"	"1"	"1s.7p"	"3P*"	"0"	3	1		"T8636c73"	"L366"	
He	1	""	""	"276.3803093"	"0.0000021"	"2*"	"1.2508e+06"	AAA	"[19.81961484203]"	"[24.30428972472]"	"1s.2s"	"3S"	"1"	"1s.7p"	"3P*"	"1"	3	3		"T8636c73"	"L366"	
He	1	""	""	"276.3803217"	"0.0000021"	"2*"	"1.2508e+06"	AAA	"[19.81961484203]"	"[24.30428952460]"	"1s.2s"	"3S"	"1"	"1s.7p"	"3P*"	"2"	3	5		"T8636c73"	"L366"	
He	1	""	""	"282.9078407"	"0.0000021"	"4*"	"1.9389e+06"	AAA	"[19.81961484203]"	"[24.2008200312]"	"1s.2s"	"3S"	"1"	"1s.6p"	"3P*"	"0"	3	1		"T8636c73"	"L366"	
He	1	""	""	"282.9080946"	"0.0000021"	"4*"	"1.9389e+06"	AAA	"[19.81961484203]"	"[24.2008160981]"	"1s.2s"	"3S"	"1"	"1s.6p"	"3P*"	"1"	3	3		"T8636c73"	"L366"	
He	1	""	""	"282.9081153"	"0.0000021"	"4*"	"1.9389e+06"	AAA	"[19.81961484203]"	"[24.2008157776]"	"1s.2s"	"3S"	"1"	"1s.6p"	"3P*"	"2"	3	5		"T8636c73"	"L366"	
